domain,subdomain,product,attribute,column_name,business_glossary_term,type,is_primary_key,foreign_key_to,tags,value_regex,data_type,description,reference
revenue,pricing_strategy,corporate_ancillary_entitlement,negotiated_price,negotiated_price,Negotiated Ancillary Price,"DECIMAL(12,2)",,,,,association_data,"Fixed negotiated price for this ancillary product under this corporate contract, overriding the standard catalog price",
revenue,pricing_strategy,corporate_ancillary_entitlement,usage_limit_per_booking,usage_limit_per_booking,Usage Limit Per Booking,INT,,,,,association_data,Maximum number of times this ancillary entitlement can be used per booking under the corporate contract terms,
revenue,pricing_strategy,corporate_ancillary_entitlement,usage_limit_per_passenger,usage_limit_per_passenger,Usage Limit Per Passenger,INT,,,,,association_data,Maximum number of times this ancillary entitlement can be used per passenger per trip under the corporate contract terms,
revenue,pricing_strategy,corporate_contract,corporate_contract_id,corporate_contract_id,Corporate Contract ID,BIGINT,Y,,,,master_data,Unique surrogate identifier for the corporate travel contract record in the revenue management system. Primary key for this entity.,Sabre AirVision Revenue Management — Corporate Accounts Module
revenue,pricing_strategy,corporate_contract,account_id,account_id,Corporate Account ID,BIGINT,,revenue.corporate_account.corporate_account_id,,,master_data,Reference to the corporate account or Travel Management Company (TMC) that is party to this contract. Links to the corporate account master record.,Sabre AirVision Revenue Management — Corporate Accounts Module
revenue,pricing_strategy,corporate_contract,account_manager_employee_id,account_manager_employee_id,Account Manager Employee ID,BIGINT,,workforce.employee.employee_id,"confidential,pii",,master_data,Employee identifier of the airline's account manager responsible for managing and maintaining this corporate contract relationship. Links to the workforce/HR employee master.,SAP S/4HANA HR Module — Employee Master
revenue,pricing_strategy,corporate_contract,aircraft_type_id,aircraft_type_id,Aircraft Type Id (Foreign Key),BIGINT,,fleet.aircraft_type.aircraft_type_id,,,master_data,"Foreign key linking to fleet.aircraft_type. Business justification: Corporate contracts frequently specify aircraft type restrictions (widebody-only for long-haul, specific cabin configurations). Contract compliance validation, pricing accuracy, and inventory allocati",Internal - LLM Generated Cross-Domain Link
revenue,pricing_strategy,corporate_contract,ancillary_bundle_id,ancillary_bundle_id,Ancillary Bundle Id (Foreign Key),BIGINT,,ancillary.bundle.bundle_id,,,master_data,"Foreign key linking to ancillary.bundle. Business justification: Corporate contracts negotiate specific ancillary bundle inclusions (e.g., free checked bags, lounge access for all travelers). Contract management and corporate booking tools require this link to enfo",Internal - LLM Generated Cross-Domain Link
revenue,pricing_strategy,corporate_contract,fare_family_id,fare_family_id,Fare Family Id (Foreign Key),BIGINT,,revenue.fare_family.fare_family_id,,,master_data,Foreign key linking to revenue.fare_family. Business justification: Corporate contracts often specify which fare families (branded fares) are eligible under the contract. The applicable_cabin_classes and applicable_booking_classes attributes suggest fare family applic,Internal - LLM Generated Cross-Domain Link
revenue,pricing_strategy,corporate_contract,ffp_member_id,ffp_member_id,Ffp Member Id (Foreign Key),BIGINT,,loyalty.ffp_member.ffp_member_id,"confidential,pii",,master_data,Foreign key linking to loyalty.ffp_member. Business justification: Corporate contracts often specify individual traveler FFP accounts for mileage accrual despite company payment. Tracks personal loyalty benefits within corporate travel programs. New attribute; no exi,Internal - LLM Generated Cross-Domain Link
revenue,pricing_strategy,corporate_contract,preferred_vendor_id,preferred_vendor_id,Preferred Vendor Id (Foreign Key),BIGINT,,procurement.vendor.vendor_id,,,master_data,"Foreign key linking to procurement.vendor. Business justification: Corporate travel contracts often specify preferred ground handlers, catering suppliers, or FBO services as part of negotiated packages. Airlines track these vendor preferences to ensure contract compl",Internal - LLM Generated Cross-Domain Link
revenue,pricing_strategy,corporate_contract,regulatory_filing_id,regulatory_filing_id,Regulatory Filing Id (Foreign Key),BIGINT,,compliance.regulatory_filing.regulatory_filing_id,,,master_data,Foreign key linking to compliance.regulatory_filing. Business justification: Corporate discount contracts often require regulatory filing under bilateral air service agreements and government contract disclosure rules. DOT requires filing of certain corporate agreements; inter,Internal - LLM Generated Cross-Domain Link
revenue,pricing_strategy,corporate_contract,advance_purchase_days,advance_purchase_days,Advance Purchase Days,INT,,,,,master_data,Minimum number of days before departure that a booking must be made to qualify for the negotiated corporate fare. Zero indicates no advance purchase requirement.,ATPCO Fare Filing Standards — Rule Category 5; Sabre AirVision Revenue Management
revenue,pricing_strategy,corporate_contract,applicable_booking_classes,applicable_booking_classes,Applicable Booking Classes,STRING,,,,,master_data,"Pipe-delimited list of RBD (Reservation Booking Designator) booking class codes to which this contract's fares apply (e.g., 'Y|B|M|K'). Governs inventory access in the Amadeus Altéa PSS.",IATA Resolution 728 — RBD Standards; Amadeus Altéa Reservation and Inventory
revenue,pricing_strategy,corporate_contract,applicable_cabin_classes,applicable_cabin_classes,Applicable Cabin Classes,STRING,,,,,master_data,"Pipe-delimited list of cabin classes to which the negotiated fares or discounts under this contract apply (e.g., 'Y|C|F' for Economy, Business, First). Aligns with IATA cabin class designators.",IATA Resolution 728 — Cabin Class Designators; Sabre AirVision Revenue Management
revenue,pricing_strategy,corporate_contract,auto_renewal_indicator,auto_renewal_indicator,Auto-Renewal Indicator,BOOLEAN,,,,,master_data,Indicates whether this corporate contract is set to automatically renew upon reaching the expiry date without requiring a new signed agreement. True = auto-renews; False = requires manual renewal.,Sabre AirVision Revenue Management — Corporate Accounts Module
revenue,pricing_strategy,corporate_contract,blackout_dates,blackout_dates,Blackout Dates,STRING,,,,,master_data,"Pipe-delimited list of specific dates or date ranges (in yyyy-MM-dd format) during which the corporate contract fares are not applicable (e.g., peak holiday periods, major events). Stored as a structured string for downstream parsing.",Sabre AirVision Revenue Management — Corporate Accounts Module; ATPCO Fare Filing Standards
revenue,pricing_strategy,corporate_contract,carrier_code,carrier_code,Carrier Code,STRING,,,,^[A-Z0-9]{2}$,master_data,IATA two-letter designator of the operating or marketing carrier to which this corporate contract applies. Relevant for codeshare and interline agreements where the contracting carrier may differ from the operating carrier.,IATA Airline Designator Standard; ICAO Doc 8585
revenue,pricing_strategy,corporate_contract,changeable_indicator,changeable_indicator,Changeable Indicator,BOOLEAN,,,,,master_data,Indicates whether tickets issued under this corporate contract permit voluntary changes (rebooking). True = changes permitted; False = no changes allowed. Governs change fee waiver rules.,ATPCO Fare Filing Standards — Rule Category 31; IATA Resolution 735
revenue,pricing_strategy,corporate_contract,commission_override_rate,commission_override_rate,Commission Override Rate,"DECIMAL(5,2)",,,confidential,,master_data,"Negotiated commission rate (as a percentage) paid to the TMC or travel agent above the standard base commission, applicable when contract_type is 'commission_override'. Expressed as a percentage (e.g., 5.00 = 5%).",IATA Resolution 824; ARC Industry Agents Handbook
revenue,pricing_strategy,corporate_contract,contract_name,contract_name,Contract Name,STRING,,,confidential,,master_data,"Descriptive name of the corporate contract, typically including the corporate account name and contract year (e.g., 'Acme Corp Global Agreement 2024'). Used for display and reporting purposes.",Sabre AirVision Revenue Management — Corporate Accounts Module
revenue,pricing_strategy,corporate_contract,contract_number,contract_number,Contract Reference Number,STRING,,,confidential,,master_data,"Externally-known unique reference number assigned to the corporate contract, used in correspondence with the corporate account and TMC. Serves as the business identifier across systems including Sabre AirVision and SAP S/4HANA.",Sabre AirVision Revenue Management — Corporate Accounts Module; IATA BSP Agreement Standards
revenue,pricing_strategy,corporate_contract,contract_status,contract_status,Contract Status,STRING,,,,draft|active|expired|suspended|terminated,master_data,Current lifecycle state of the corporate contract. Draft: under negotiation. Active: in force and bookable. Expired: past end date. Suspended: temporarily halted. Terminated: cancelled before end date.,Sabre AirVision Revenue Management — Corporate Accounts Module
revenue,pricing_strategy,corporate_contract,contract_type,contract_type,Contract Type,STRING,,,confidential,net_fare|discount|commission_override|soft_dollar|zone_fare,master_data,Classification of the pricing mechanism governing this corporate agreement. Net fare: fixed negotiated fare net of commission. Discount: percentage reduction off published fare. Commission override: elevated agency commission. Soft dollar: non-cash incentive credits. Zone fare: flat fare within a geographic zone.,IATA Resolution 824 — Interline and Corporate Fare Agreements; Sabre AirVision Revenue Management
revenue,pricing_strategy,corporate_contract,corporate_contact_email,corporate_contact_email,Corporate Contact Email Address,STRING,,,"confidential,pii_email","^[a-zA-Z0-9._%+\-]+@[a-zA-Z0-9.\-]+\.[a-zA-Z]{2,}$",master_data,"Email address of the primary contact person at the corporate account or TMC for contract-related communications, reporting delivery, and renewal notifications.",GDPR Article 4 — Personal Data; IATA BSP Agreement Standards
